frecuencia,perdida_agregada
79,552887.6863462164
82,630900.8660199469
88,549046.77081322
77,506931.5622355981
79,655549.2908982964
97,826883.2517518895
71,485005.8556345926
88,817246.6656570022
77,552051.4881025619
77,643610.0026857087
70,452359.1787906464
85,673667.1269903632
77,577041.2269912297
71,536935.2926695527
83,604386.2223660337
85,494948.9675027897
77,539841.2338262701
75,525963.6731957727
90,857295.9877931399
89,586166.3231453064
75,673659.5233815593
69,492858.06898294104
78,667304.2121650471
83,861173.6411293687
79,573393.7484179145
87,536094.6009617499
86,640194.9870299752
87,762395.4096328475
68,540951.0230310111
78,589507.2669825419
67,707161.8558647155
80,597814.9114048831
98,799348.7029262286
86,571154.2565192047
91,646735.0461250184
81,583384.9707658162
76,471827.31484686316
76,595564.048426273
85,634858.3664387093
76,486558.7654958928
83,770175.216759813
63,438746.79618943343
88,651492.8683451132
83,570997.4451568116
75,526823.8412420661
70,536960.3842367983
82,647742.9399236031
96,652017.065086697
66,458712.9954968131
85,610733.5127610262
77,574040.8923908963
84,835608.7560953561
89,661232.321109658
90,637258.732259079
82,622516.4636633883
87,628518.5407636336
100,739876.9185968334
74,537430.9379492848
72,540901.2992132598
80,881066.5671347573
85,636238.1390786403
73,481832.23053534405
62,436715.46598813275
77,551213.4774363925
69,565571.5366565285
78,525038.4765679876
75,560301.4489428886
86,701282.3162414713
72,644598.1790358885
101,730244.6698744365
86,568929.1942459936
65,452372.0795722345
81,494669.16400455753
94,761305.4156858684
70,639751.7674484479
77,565993.1098532695
87,658058.713839276
81,647793.0002588676
91,631151.0768728859
92,667946.8691071628
84,591591.2184607557
65,469169.8519404976
70,400827.49955599295
86,679962.8265821021
68,413938.7178257667
67,412964.7781300995
73,603745.9547786881
63,516841.50172030745
84,576979.2609709485
73,528407.3089212484
67,540447.8567149162
88,577714.7353369221
70,507417.896265745
92,733667.0160304422
68,546554.0271628032
75,547018.8428357696
89,626851.8882939832
94,649242.6798946621
68,397172.26915311674
76,523461.5888525195
65,438838.1779906247
89,713094.2456054995
70,542141.2052717
84,635613.0853808462
81,604412.3357793269
80,535413.0153640669
92,695529.2282027442
82,574800.7305696041
89,943401.0484494388
81,542812.9665846633
79,605098.8932253746
77,574408.318234947
84,555502.8322751487
66,516763.0087446769
87,675406.9999961742
70,511871.3518160718
59,524458.8498362757
73,517474.80925547134
79,569435.0616801423
64,455398.45542906615
75,577398.5437523479
84,572127.840574637
81,640931.8935541221
68,525691.2540029394
75,699785.4300867467
68,475431.79180940404
89,633552.056179044
84,485680.43925860344
76,449266.1206303502
83,528139.2383981772
80,398676.51696097455
79,500311.69403843035
81,543521.1562839943
70,475766.88349525107
90,511874.6749103697
69,555688.717212438
79,464479.31542561116
87,736546.3859197536
74,530595.0263487969
81,564466.4533740049
79,497898.64847687486
83,539780.1013283894
80,449120.20993760007
82,540354.5745241815
83,500424.6971588018
97,703617.464300986
78,595877.4040589356
71,571493.6359230896
87,785225.5891855767
70,395074.79600508325
80,610278.1779609444
82,690404.0796507992
78,424392.08750671207
79,550934.72440439
87,646520.0101418243
109,860227.5514507496
91,722849.563285961
80,728845.7342796312
86,712718.2817798256
67,452726.4048848122
83,497073.0782617758
72,492958.55365502846
86,528576.4325316618
80,589708.6056784221
82,607496.1139921502
71,607246.9151992948
83,623427.777789524
83,607735.7181487912
64,428026.93679966615
70,542942.2570070294
73,533753.2216190147
73,668935.0992346865
89,579697.7275353954
102,855793.1850860659
78,762137.162994452
89,734976.5299642452
88,672433.8214459799
104,836544.0330609458
79,548426.2415293856
78,632838.3658942581
80,441865.7293431968
96,817374.2374055765
69,408357.03212715016
88,578899.348442571
87,759339.3688846497
78,577369.0769400754
89,571979.8826047905
87,827977.0693211512
80,689307.9409952769
78,528156.6689403554
84,687682.3634317847
79,417525.6571345079
74,530465.6801518122
70,583993.7401137871
78,486209.06153327704
73,474619.1163352948
77,492985.5449853006
71,466908.9440840899
76,550988.6514133981
82,642621.4839814916
89,607556.5844666192
83,659655.400956425
84,513799.88839157426
71,549944.0702532394
71,431437.4724635893
95,726288.7610017913
87,530543.7347096166
82,604989.1765148131
81,716302.475942429
65,487541.51569136116
76,700365.5816435423
69,379735.90434700623
107,798717.6315486087
74,417110.1780672107
92,711428.1103069853
85,607657.9068843998
82,576926.5088576223
78,680984.5909040107
77,647410.6755215883
86,614167.0491079633
87,534530.2879107737
80,782151.5331779004
74,431982.8062293524
90,622957.8767994487
63,515047.0010364327
78,722060.090443565
94,599366.7533541621
83,623056.6833182242
80,564175.5936051062
91,636240.1923326271
71,815617.216991509
70,613750.5871642466
90,674182.6177689505
87,758582.4381394667
90,770413.2803202444
93,621382.3726011573
83,716258.4653595411
81,584300.2642984045
79,598369.1875685017
72,522364.11631804775
104,826362.6971014347
80,390710.08424947376
84,695020.4937677982
81,581998.4242296617
65,499061.34577546554
64,367818.19256807154
92,841088.3072447958
91,757081.9218299015
70,562037.3378720547
62,444467.13974488695
86,632771.1011677413
80,462196.1816686574
71,567909.4470146416
67,637532.0609437596
72,554908.9505264286
75,518758.95029927377
76,490714.31050159363
67,493503.208349381
60,507886.8796094895
90,640612.0883778037
81,588764.3639692112
67,476943.8312897098
66,475050.911122668
76,576236.4791300993
70,503536.9543951859
72,637941.3880272707
74,548972.9831198729
90,550707.9036852361
72,500028.68171782943
73,644599.9959922925
86,651806.2206685989
70,499761.09988816804
90,672198.64842576
81,555936.7727772789
76,535070.9678244272
69,517969.3973043549
71,401552.21754443645
73,455429.7585511797
71,542639.2469568639
67,462454.84922876436
85,682111.3356248967
69,502481.6842781405
87,638833.3469945141
79,570262.5898765353
81,604283.3131853741
81,551116.3408304469
67,441070.77177929477
84,706559.9880802939
81,512667.0808105739
87,532508.0009236301
83,660552.7892781041
81,600721.6727765067
62,634034.1548864892
67,476669.9286156772
74,572420.9298664515
71,428688.9315676873
78,537240.5080944443
90,723065.715753542
70,544662.7981190189
86,673675.5958912576
101,753948.2223263385
71,431746.4602041728
76,588571.9544319814
69,395792.9872707641
82,576414.1618612015
82,856081.1086080868
87,650157.0708673078
76,643102.6305590525
75,618405.4348547165
62,463991.9798067268
72,590095.6752998098
76,509784.695743018
63,348146.00996865437
73,503480.8124990676
92,519553.26579240366
78,601911.1226792977
101,680599.8475654521
64,500439.5340732643
81,539512.8260348226
82,510055.9587625921
72,553126.3655706969
82,494649.05266171705
71,690226.4289865865
79,792563.4879997175
77,574525.4607585374
87,797833.4088661096
89,580682.9429490726
80,625263.8757410465
89,702906.7869516608
74,603951.6984732702
97,649120.2711094675
79,636439.0591909162
75,649405.2250546977
68,562076.0327067658
74,550286.4754647887
80,566415.7046981413
76,519774.8037797018
78,468465.27523911605
85,596666.2387915142
85,644811.6832512551
75,521876.33945521055
73,474210.3843126987
78,590538.2853326303
68,490468.5000732795
87,733441.681551532
75,726184.097738939
79,583924.8402441073
81,647910.5132614577
72,500491.46478843316
84,656571.3416137914
89,706791.1777197305
70,645444.550793681
104,738619.5410797345
76,540750.1115638469
80,608788.7491156247
94,647644.1089389055
69,533605.7668376954
68,400443.98219773377
67,494137.0237981982
75,512489.1832036545
86,647605.3751672101
77,621491.133095587
73,559058.1661944694
87,832142.2103504058
74,491312.48582123016
81,368207.8237776557
88,647294.2571286916
74,495540.7528530077
81,657213.5997200188
72,466173.7296535745
84,556315.870824227
93,591517.4536916445
84,518821.0841666618
99,648716.9855856741
78,469872.9547756087
73,501437.73127075454
76,524076.69572989194
99,651664.9971948095
76,643098.9874253522
89,525485.992989008
81,594298.2674904091
78,652941.9706979769
81,598223.4071720444
79,631150.4905284202
85,667372.4654457634
79,609746.5258390659
82,684258.9363159821
69,527546.7970625018
111,854671.7624698294
84,707519.5280257111
100,834896.6225265043
78,588030.1976221112
89,694704.299812113
83,635455.3787635484
81,638766.2210871292
81,588767.1258770801
84,692976.458729125
81,489220.44080871926
80,562580.635597391
74,487050.48068385874
69,532697.6263113348
92,705129.7355475366
76,492203.49158223136
81,660586.7221960477
78,664460.8351124842
80,568711.5988127748
90,639731.7776322127
66,481266.3496525457
79,756028.7186196108
94,545592.7263549378
92,583760.0668990944
71,560203.2793355247
82,585284.4842597527
75,539246.4074217194
82,733132.7105888084
74,671700.9967469537
90,612563.5689937893
92,726398.9791319259
101,799974.0309777927
92,789379.5022104238
78,521222.87399108236
94,528571.500660396
76,411951.1832688957
77,678282.2507947823
84,600229.7858759868
75,589432.4611421677
79,596522.1590170879
87,525080.7279262368
91,633224.4322769418
66,345774.50304780307
80,616779.8680458129
74,485678.8517578621
86,583665.3332763257
82,659629.1792054363
96,823578.647236031
85,609859.6529887086
98,641222.4609310649
75,554878.0279651551
87,735330.7695666479
102,734872.8415067352
76,550925.738251937
74,536012.0935220048
79,563342.7090202807
75,583124.0119568841
82,652195.8504448737
72,434668.9111701272
85,583350.9992083379
83,489344.0333049787
86,730536.1527329854
66,414542.30566575326
70,522787.72831823933
73,718760.6500474983
72,468257.01627216686
94,668576.6113628459
74,504072.1092900758
74,548119.729857751
82,740822.327811793
81,531742.3727961025
82,614110.4585541255
73,559387.7621057337
83,719126.883314402
91,555492.7313048285
58,383566.1272689939
92,622771.9272527153
82,557418.4866422422
85,635300.1865894434
74,677191.4768114525
81,561469.4960157841
83,598589.7396206843
84,601939.4607084054
70,589796.0934952775
78,605419.5774228917
77,520099.67068251903
78,527220.2400708401
80,670081.6524587648
80,677489.5227185022
76,511908.021627095
90,782178.1425506022
78,700408.4337288357
80,685623.7773675413
83,477683.08732762677
87,574677.5384148409
70,469854.22801382194
78,524053.21263969014
76,519783.94908046874
69,505224.7165308761
88,719671.5761140867
65,426071.71959805104
84,564247.4312469544
89,664378.1457334349
86,532438.1172359631
85,684723.546478787
83,602821.402504389
89,601383.7006778916
69,553561.4542494351
82,620653.9030705544
68,423460.3303383312
89,627514.1277166937
73,507862.25771373697
68,474720.2911469518
88,547431.4014016486
90,682031.7649994987
85,799785.749204021
87,819414.9908987368
75,546987.875977224
66,475491.4568567464
90,620229.6822858731
80,570714.7573470661
75,483804.80110756954
68,500930.47583476064
69,508137.5173985856
73,496302.7380488434
71,483586.0420895187
81,527206.18766176
84,661519.6131309062
79,503245.782715051
97,645086.7475737656
74,498723.15680850705
84,557108.4071828905
61,442818.1145379501
86,592055.3009643534
74,519357.9072211052
85,646503.2068940214
93,619028.4238415625
97,843966.6344320475
94,797036.6401504958
82,568587.0318373744
84,601770.568486562
69,574019.6307196222
86,553830.4597315475
65,445858.82662868476
75,595777.6179216906
84,564858.0504108954
71,504980.846912527
82,502033.66513366386
79,590183.4153333256
81,584583.8915328984
78,597124.8612628941
75,745873.1904465118
77,582560.2641737288
86,725406.1432083076
81,594828.5352166354
93,853665.8111340126
64,539343.7277579387
83,722313.4216437152
101,715968.9328828108
80,626165.6423517144
83,654689.8811794339
85,503324.5419129739
76,450238.4461334845
74,548354.3020774506
88,568495.254383446
98,711846.1514796268
70,503574.7870659561
78,573252.8305536087
76,616833.7785603068
85,714581.8779261291
65,498620.7389180458
81,732928.2890713977
83,565450.86123361
86,614058.1267395377
71,616643.411737073
76,579704.0769437668
73,610408.3924798019
80,575409.3378939437
77,508790.92539606366
80,628447.7108429095
82,681516.5206126434
69,414552.05149675685
80,566128.6112793179
78,555433.8957843623
78,803687.1083260049
71,433168.3582831878
71,554828.9040179169
85,570383.7637369358
77,696350.0493255976
80,544807.8558517076
71,384786.8212288597
67,460723.35690510814
79,664588.013802364
72,549076.7495122254
73,591175.5266511037
79,599733.6753802694
79,663978.1826922301
90,635099.1162598536
89,634509.4410649422
72,438855.9136283266
101,828371.4682878347
80,590494.4968099222
82,515113.6121812195
77,707830.2416035393
94,554536.2728945009
76,594140.8420316476
69,552634.9456035115
102,632970.3874518095
83,533233.4629237299
77,553054.7077876681
83,516470.56953626755
82,535028.688474923
74,504623.7052101081
96,667707.5825592156
73,583210.1363143959
81,813514.0096241024
74,460467.4568796091
70,490598.9486858839
85,693946.5088717258
87,639468.6400221596
86,550459.8229269286
78,596332.7507237648
75,527572.6384465105
81,643780.8834546688
73,524429.6286367718
72,502027.198229085
75,498863.0524242662
78,503054.4080087068
78,504710.3910356328
67,471576.9916371829
84,539498.4823997346
69,492126.81163270515
98,733412.9554505321
72,410840.98737932486
64,420014.42110794235
72,448606.042064985
82,634337.0525876948
90,668216.6165391129
78,474073.43740360584
84,777017.9788452655
74,456892.1502890636
77,553679.6249030115
83,567186.726155349
77,485189.87425948563
79,485601.45062085986
81,533064.9962104865
84,683334.5577589101
76,569581.173536683
64,477512.18860123877
80,621135.2656840469
96,734946.9690999034
78,614286.04122031
91,729158.9803682574
84,584119.7068656294
75,614358.9670814939
84,536624.6770096556
82,728670.3179802787
65,462292.20561964787
87,657240.3143067561
72,420681.8090723927
80,655199.2541486736
72,400577.81045475847
74,555164.3716761672
78,454026.0799987052
81,555453.1822136792
77,605690.5066689925
87,708420.0552880375
94,566471.8932257018
76,422940.64015452785
62,504894.86337037175
65,482843.4799196722
92,766830.8632734373
77,563420.5968060474
86,766486.5809148836
92,677188.2338979214
80,710858.9407226845
66,478815.0486883472
80,582544.3254345316
76,616687.5785434793
77,675136.9067303414
82,658868.0443641731
82,430268.6041207308
76,488593.1747255257
83,657443.3270250619
81,617428.3034495956
83,531421.8667991328
94,814624.6199993296
75,595749.2613831561
75,575045.772251372
83,545265.2839439899
90,552967.1466721722
78,542817.4155227853
80,563880.0394671066
86,612990.6748031578
68,468260.05485187744
88,614635.9392242096
91,525972.1675709178
81,609668.6360460724
68,501240.0333708807
73,480850.2639304646
71,601969.8418557182
71,450027.0842257554
71,586863.5784948939
76,653727.9220448346
85,604254.8871579786
74,553511.952285076
86,587536.9815418976
74,487200.9025528394
90,698263.5316241778
81,499505.3263758458
87,557689.9802245399
91,742871.4641751061
72,450358.84674875415
77,474631.8438012055
88,526452.1611592319
75,564418.5622260764
71,466411.73754904285
80,677830.0330678629
84,618693.435801217
75,601997.3633960716
73,557778.5771034147
74,690532.4790001712
68,476932.7156554877
80,544073.2683256207
96,1011467.7485412173
81,498892.88696919923
73,647802.4005210176
96,602013.8937173642
78,602508.2190536523
84,600685.6513571558
83,670612.8724937162
80,614208.6454528031
77,562443.7660673604
75,540932.8300026646
91,645870.0383166306
88,656260.0929589033
78,618525.1974936844
78,613636.6814705392
68,583277.1529479187
78,542115.727993901
79,629397.9323165505
